"","year","codel2_2016","TO_5","TO_6","TO_MULTI","TO_10","TO_8","TO_TA","TO_1","TO_4","TO_9","TO_11","TO_3","TO_7","TO_2","TO_12","TO_13"
"1474",2020,"ES53",0,29453781,1737600,32166421,2005832,2618318,56061703,74976015,7152514,0,781620,0,24458858,0,0
"1475",2020,"ES61",25783408,150202263,116042312,484037820,72688778,72306225,611259843,135115001,76412333,2028581,356782464,310441946,242814377,0,0
"1476",2020,"ES62",0,35825970,8812348,30913064,32946671,2576941,107999536,28462633,9583093,0,74014545,13441704,40198205,0,0
"1477",2020,"ES63",0,180000,0,0,2018434,303521,382873,3548854,9179901,0,6679741,0,2469624,0,0
"1478",2020,"ES64",0,4300074,0,7917276,2501693,779042,251273,8250644,2075641,0,2051934,1667251,186171,0,0
"1479",2020,"ES7",4685728,8548708,0,0,0,1963736,12772478,0,0,2925775,7041016,0,0,0,0
"1480",2020,"ES70",98957,6500334,430588519,55286295,4687578,6209960,74445775,24592291,38731738,0,73052833,11241422,57157656,0,0
"1481",2020,"ESZZ",0,0,17017,0,0,0,1826777,0,0,2830,407572,0,0,0,0
"1482",2020,"FI",0,38722993,0,11936926,0,9445085,0,0,0,0,27302238,29125845,0,0,0
"1483",2020,"FI1",0,0,59339356,76096804,52085482,36732519,0,0,41264838,0,4e+07,0,0,0,0
"1484",2020,"FI19",0,6798822,127215246,24082798,32140719,5186024,10812745,30000,14849918,176427,3333010,2957219,0,0,0
"1485",2020,"FI1B",0,9424699,12657459,7185973,31113890,0,1290531,0,6802540,457869,0,5760557,0,0,0
"1486",2020,"FI1C",0,7858219,109872351,24162185,32578458,5538335,2927087,0,10444379,1154553,0,15407430,0,0,0
"1487",2020,"FI1D",0,11633905,646055576,102461745,135745139,18699497,21923734,3692254,54281740,0,16228058,0,0,0,0
"1488",2020,"FI20",0,0,6178007,0,0,319712,0,0,0,0,0,0,0,0,0
"1489",2020,"FR",0,0,235832003,0,824816568,120258598,0,0,416850772,0,8402684,1741064,0,0,0
"1490",2020,"FR1",0,0,0,0,0,934094,0,0,0,0,0,0,0,0,0
"1491",2020,"FR10",365619,1987833,195451293,60196728,136530018,22966906,2023351,24892958,351446931,216215,0,0,57392964,0,0
"1492",2020,"FR2",0,0,0,0,0,3995434,0,0,0,37502443,0,0,0,0,0
"1493",2020,"FR3",0,0,0,0,0,372721,0,0,0,0,0,0,0,0,0
"1494",2020,"FR91",8927682,94935179,183079768,42847541,130671728,11618704,0,53667080,79143379,286276,20318026,46379744,13139013,0,0
"1495",2020,"FRB0",136244,0,50035636,46542246,65840221,4894463,80245198,0,53363460,0,57575642,0,47530719,0,0
"1496",2020,"FRC1",0,17954507,206050085,58572293,13493892,9020070,0,40159434,67553236,0,0,0,84996562,0,0
"1497",2020,"FRC2",0,8726021,155873785,40844258,5551305,8800994,7966537,89134127,60631716,0,0,14948408,5057971,0,0
"1498",2020,"FRD1",0,1674068,241424176,20302336,23861899,6205658,0,0,47743971,0,0,0,38142825,0,0
"1499",2020,"FRD2",0,2673827,184241495,39416767,38107512,6833135,8155375,52212254,50853325,0,0,0,0,0,0
"1500",2020,"FRE1",0,52070841,417681774,0,140044568,47638633,92699190,214725249,211778844,0,58907875,0,22014921,0,0
"1501",2020,"FRE2",0,0,179840319,0,40498144,3896179,965094,94936255,73385990,0,444661,0,84685286,0,0
"1502",2020,"FRF1",63532,0,40437057,47790738,15341590,12470501,98819860,33334325,81764582,7240268,26917175,0,65907359,0,0
"1503",2020,"FRF2",0,1380407,335741918,0,40564053,7753802,5242889,83939364,61832165,0,0,0,489636952,0,0
"1504",2020,"FRF3",6061633,25287179,175656207,0,30124508,9878888,83023849,222237739,106817100,0,243574342,0,53615179,0,0
"1505",2020,"FRG0",0,0,180838070,0,8500139,7577750,176315767,140862359,146827997,0,24278567,0,59298255,0,0
"1506",2020,"FRH0",0,1186991,154700320,49553280,31782975,3553000,4029908,133225147,166040355,0,0,0,108404276,0,0
"1507",2020,"FRI1",4916566,9463072,580109189,0,37019514,10155608,4175707,0,125520076,0,1496454,6197315,27227748,0,0
"1508",2020,"FRI2",0,4764283,75164957,22445786,1636033,1889746,0,28262435,57903821,0,0,0,43630169,0,0
"1509",2020,"FRI3",15408,13426708,8146970,32118733,19335016,3895614,32608892,55233795,90325549,0,57780223,0,14045986,0,0
"1510",2020,"FRJ1",1056774,13252590,340864962,38476795,99375717,4579083,1486186,0,136319826,0,0,1556202,8062100,0,0
"1511",2020,"FRJ2",12784970,39803306,102283012,106398326,46956172,19438219,127094401,100860005,105396685,0,238255773,218610,28253988,0,0
"1512",2020,"FRK1",0,5524968,12964706,14704635,32706669,3628864,26645102,41009144,85515764,0,107761950,0,48435167,0,0
"1513",2020,"FRK2",23405378,41075960,354843929,71303859,55732333,21372458,6804436,2555483,225914716,0,13129693,13096155,0,0,0
"1514",2020,"FRL0",1674706,13985096,287125773,152168958,17362821,26349921,1515245,2360282,155834765,0,5252279,0,47282007,0,0
"1515",2020,"FRM0",0,0,19582528,4231597,5046543,2115329,10548507,18650599,9812846,0,15280781,0,5479939,0,0
"1516",2020,"FRY2",1335319,56901743,123447766,35229612,75752553,12691226,4158684,49522111,30060176,615892,102718442,38280982,9954964,0,0
"1517",2020,"FRY3",0,55587728,96425394,22158890,61762168,14579859,0,912643,11050735,4202022,674793,2813709,10874967,38821965,0
"1518",2020,"FRY4",3787897,1732013,285115643,139366696,330191817,31325765,75873831,72248934,26847777,0,183940188,306014693,2533975,0,0
"1519",2020,"FRZZ",5084253,58866793,0,0,12217348,3197236,9619056,0,0,0,3375842,0,0,0,0
"1520",2020,"HR",0,459524,0,162595196,318421385,35948168,4706052,1847284,238201527,46606151,0,1535503,0,0,0
"1521",2020,"HR0",18113835,25293551,0,50863464,0,0,27523946,36500000,48571918,0,502735297,253861,19337630,0,0
"1522",2020,"HR03",1655383,262683684,0,53934701,0,4776990,23492295,109709907,34499373,847859,203565590,354829907,775855,0,0
"1523",2020,"HR04",36528037,420949817,0,76178524,0,158498256,137651240,291041432,158194621,712304,508083914,232439420,2402691,0,0
"1524",2020,"HRZ",1459,0,0,0,0,0,0,0,0,0,699985,0,0,0,0
"1525",2020,"HU",0,69555023,0,3217567,2661931,7838109,3996832,1798864,0,11370413,3772763,2206262,0,0,0
"1526",2020,"HU11",129000444,116996638,151828631,211563541,0,173406063,77890831,208253046,186613927,540397075,37808509,763201205,0,0,0
"1527",2020,"HU21",39606680,176631571,86310055,65844734,88993261,0,164759999,78383557,106181430,28325955,177061464,290672442,6369060,0,0
"1528",2020,"HU22",44990874,93069829,112729168,78686640,63369877,0,96019699,63472145,80195793,18082036,113441542,357835036,6276928,0,0
"1529",2020,"HU23",70764649,145009442,86790012,91792419,90738635,0,147243908,105577999,101713213,2014455,146097987,341983506,9066117,0,0
"1530",2020,"HU31",89829246,183155633,97602586,146708812,112144033,0,124609218,142456440,132153649,2852686,177162230,541479388,9944098,0,0
"1531",2020,"HU32",123275237,206190689,165725781,173576867,144551983,0,174570170,149070297,141517678,2725596,226103365,709682530,15569153,0,0
"1532",2020,"HU33",74134094,180644211,159755679,132513589,138096424,0,305284067,139896896,136743305,24791860,216978324,94842230,9918760,0,0
"1533",2020,"HUZZ",0,1231233,1438963216,141862150,963642674,0,0,0,0,0,30423975,29491681,76214044,0,0
"1534",2020,"IE",0,0,0,196324978,318993831,1808908,0,0,101063568,0,0,0,0,0,0
"1535",2020,"IE0",0,4898342,0,0,0,0,0,0,11870349,0,0,0,0,0,0
"1536",2020,"IE04",1013230,2156667,5164782,0,0,1318402,85610751,41162212,53104867,0,22132291,874476,0,0,0
"1537",2020,"IE05",7637051,1462506,21156836,0,0,536670,126871026,83056654,0,0,24816387,0,0,0,0
"1538",2020,"IS",0,0,0,0,0,0,728797,0,0,0,0,0,0,0,0
"1539",2020,"IS00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1540",2020,"IT",0,163722198,57001689,148760382,2169026264,205603931,293138370,18849368,297989639,246384240,179736480,816798698,159495061,0,0
"1541",2020,"ITC1",0,1932653,5797238,291967287,257060993,30734754,106526431,109182250,107965983,665353,111690059,366940,27975235,0,0
"1542",2020,"ITC2",0,11506008,0,10197828,13607334,1890013,17857034,2101735,3363352,324263,3525336,0,15296241,0,0
"1543",2020,"ITC3",9825659,2312970,13380374,16752731,0,9453111,40365672,35519821,8514006,1029396,48524818,0,19514866,0,0
"1544",2020,"ITC4",0,7716697,638432,285534459,163933051,37206641,132070635,31395266,132089244,9021750,155572198,654115,15147589,0,0
"1545",2020,"ITF1",9559758,7868853,6472419,45470410,16564677,5387288,24525197,6810438,6950721,1563967,19379259,0,12026069,0,0
"1546",2020,"ITF2",1480012,2410479,0,10726149,10203382,2543306,5494473,2243742,3148077,49105,15194183,0,2979061,0,0
"1547",2020,"ITF3",96372332,421775849,16873663,527739063,95186952,62135891,292744481,313294989,84301098,10535404,328921821,93054743,82764830,0,0
"1548",2020,"ITF4",124263056,377360998,15316461,495145575,263532177,89458655,320832540,99006091,349535481,13024758,1053264217,160382928,104428342,0,0
"1549",2020,"ITF5",0,37525123,0,68881647,40962316,26062554,15335393,83450887,28777568,6823507,109308069,36315472,18763717,0,0
"1550",2020,"ITF6",83340471,90389278,0,210053481,42677762,54642786,88754270,104698054,29924320,6301560,102590415,136048656,78098112,0,0
"1551",2020,"ITG1",95129550,131062773,0,331651450,101562400,61384941,123842248,343300339,158932186,4569793,510338267,660024426,175793030,0,0
"1552",2020,"ITG2",19031084,61638755,0,119625557,66349748,53232470,290381682,66337396,45823333,5306366,1722809242,0,81767098,0,0
"1553",2020,"ITH1",14851523,6646778,0,21354412,19962581,5562293,24675200,20221715,6429767,1677911,1062823,390239,8556607,0,0
"1554",2020,"ITH2",5186854,969710,0,26623724,27864605,5884740,27502662,8635609,17823931,559980,19932191,0,1867880,0,0
"1555",2020,"ITH3",19342441,9093783,30705868,243128642,129314495,15755169,64635566,39360254,83013189,11107345,90430317,1883241,13638837,0,0
"1556",2020,"ITH4",705720,13712537,3487917,75625042,83286136,12820235,76593258,26938406,33047814,10520494,61554866,4040095,0,0,0
"1557",2020,"ITH5",1212228,17515331,6460634,144092452,338426168,28960931,102973758,52292676,83609663,1320800,85353897,713553,12831278,0,0
"1558",2020,"ITI1",0,8309331,22327410,138794051,221956747,30154618,275537468,23642793,84242243,3508768,113315705,0,20479194,0,0
"1559",2020,"ITI2",0,11044271,14860322,50562828,36902777,10570432,33928069,17323898,15498432,3971017,58642745,0,11405858,0,0
"1560",2020,"ITI3",7455357,14587576,31746917,44292999,70409655,12702984,49490910,21089566,24505177,4064139,45319463,1134488,6969272,0,0
"1561",2020,"ITI4",17537354,13062991,0,226296905,197544640,21317556,88547239,56388992,332525849,1535547,187326068,664559,49246335,0,0
"1562",2020,"LT",0,0,674738799,411529048,681069477,161590131,387926066,715797356,411648867,50016276,504092263,868363108,104974112,0,0
"1563",2020,"LT0",0,71493,0,0,0,0,0,0,0,0,0,0,0,0,0
"1564",2020,"LT01",0,7926047,0,0,5701796,2581932,923767,0,8485301,7031496,0,2609151,0,0,0
"1565",2020,"LTZZ",0,201845,0,0,0,0,0,0,0,0,0,0,0,0,0
"1566",2020,"LU",0,0,0,5726449,14656746,2239185,16192433,7859910,7332497,0,0,0,0,0,0
"1567",2020,"LU00",0,1015986,6575845,0,0,8998548,0,0,1903722,29432260,0,0,0,0,0
"1568",2020,"LV00",0,137239951,298908546,371258884,162262337,83074097,324349832,276584436,192356237,19250984,243096580,685467526,86883908,0,0
"1569",2020,"MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1570",2020,"MT00",0,147095907,11398392,49092459,14612807,10021229,36571013,33195271,41595042,6952023,46392702,74731460,33347384,0,0
"1571",2020,"MTZZ",0,0,0,0,0,86392,0,0,0,0,0,0,0,0,0
"1572",2020,"NL",0,35048890,33841532,0,9521676,408167,85104440,15220751,0,0,0,2150622,0,0,0
"1573",2020,"NL1",0,0,0,0,11895078,6710238,42185796,11521683,72816772,0,0,0,0,0,0
"1574",2020,"NL11",0,0,31705385,0,0,2645842,49665437,18064863,0,15796667,0,0,0,0,0
"1575",2020,"NL12",0,0,10335432,0,0,0,16485951,2603131,0,1138977,0,0,0,0,0
"1576",2020,"NL13",0,0,416865,0,0,0,6939539,4185162,0,0,0,0,0,0,0
"1577",2020,"NL2",0,0,0,0,44772612,0,0,0,107816804,0,0,0,0,0,0
"1578",2020,"NL21",0,0,7995911,0,0,0,89744585,17216047,0,2778481,0,0,0,0,0
"1579",2020,"NL22",0,3378104,55660869,0,0,6916611,117044716,28622634,0,22669406,0,0,0,0,0
"1580",2020,"NL23",0,0,0,0,0,0,18402295,20510675,0,0,0,0,0,0,0
"1581",2020,"NL3",0,0,0,0,80326802,0,0,0,339811972,0,0,0,0,0,0
"1582",2020,"NL31",0,0,0,0,3263932,0,20749709,0,3718610,0,0,0,0,0,0
"1583",2020,"NL32",0,3191491,7503869,0,12452334,0,88355207,17520426,6124404,0,0,0,0,0,0
"1584",2020,"NL33",4622554,10516098,8573739,0,10339763,7843555,127882139,23005864,8234591,0,0,0,0,0,0
"1585",2020,"NL34",1208603,154307,0,0,0,0,15926925,3845930,0,0,0,0,0,0,0
"1586",2020,"NL4",0,0,0,0,37785022,0,0,0,99057508,0,0,0,0,0,0
"1587",2020,"NL41",0,5688664,8203361,0,0,6838188,131239638,43518856,0,0,0,0,0,0,0
"1588",2020,"NL42",0,0,20037575,0,232421,5737159,87584039,4135506,0,21610312,7486118,0,0,0,0
"1589",2020,"NO05",0,3201,0,0,0,0,0,0,0,0,1221445,0,0,0,0
"1590",2020,"NO07",0,597066,0,0,0,0,1184638,6928,0,0,17480,0,0,0,0
"1591",2020,"PL",0,27844686,1411043209,3588009,772063213,872106940,296319174,106692728,85658909,2186415,641177397,749534864,655869965,0,0
"1592",2020,"PL21",0,79206648,834601607,101445201,260949244,72422701,470565205,152351913,282466054,0,378705401,1031927343,99500270,0,0
"1593",2020,"PL22",1803767,26313017,1033550643,186608308,251990532,69068240,340397206,189726543,379991528,4065247,375033138,1390181635,42997457,0,0
"1594",2020,"PL41",0,19653752,924046825,79495820,142012479,46228369,175439536,427310090,140377127,0,124331095,987925766,88052310,0,0
"1595",2020,"PL42",0,13822911,570363199,67827784,137111229,40390510,29752584,85883399,68350234,8454186,36551359,1029463907,23783181,0,0
"1596",2020,"PL43",0,9009961,287142829,51574169,69422392,25792187,47516098,175565593,47177332,2409074,27495101,371504876,25201528,0,0
"1597",2020,"PL51",1396563,30980540,574443032,164425313,272193654,58658768,227573361,470338407,250684245,15011967,47589824,1318567255,74467314,0,0
"1598",2020,"PL52",3503676,54884776,142535781,36504234,60108239,28510699,99920986,157505136,50744330,1041222,125172400,471892431,0,0,0
"1599",2020,"PL61",0,32380004,519572212,45334063,160990011,39705378,159856392,288175212,89264088,50000,112287629,604537757,30970320,0,0
"1600",2020,"PL62",0,89995243,387947550,93871080,168904962,38173672,77517968,224407553,154862232,1223707,179234732,1260025645,52702052,0,0
"1601",2020,"PL63",0,26174992,899812731,162609891,388696,34869601,179390379,293363874,65194988,248255,218810520,733617357,16174494,0,0
"1602",2020,"PL71",0,28654545,643781037,84716806,222612752,48251294,226105403,65664760,116209258,0,409034920,425636585,22547274,0,0
"1603",2020,"PL72",0,8910999,481470834,0,145814946,27271011,85655428,86299208,76875566,0,205924537,396855567,23699227,0,0
"1604",2020,"PL81",0,80145331,505302181,69728033,242188645,51895044,167331362,373036448,121110965,0,374699254,974268157,70878740,0,0
"1605",2020,"PL82",0,21240761,1345193178,101523463,263746675,47685508,194093731,28068103,120585044,0,298787752,431640598,79616582,0,0
"1606",2020,"PL84",0,22911809,619032806,67453846,67506786,27445485,70414694,174951066,49692546,5536310,108056450,453264008,14491639,0,0
"1607",2020,"PL91",0,36132476,409213969,98453779,85221874,53583623,537680811,1002981860,331232098,0,361680020,2778454882,106085649,0,0
"1608",2020,"PT1",0,0,502897455,886357129,60438326,142219517,222517525,0,0,58043405,0,16582822,0,0,0
"1609",2020,"PT11",44735699,336848648,1087901124,1278593086,502709993,56611229,1110514423,124067285,396337638,18279826,990328496,57767756,21347363,0,0
"1610",2020,"PT15",19541635,67875489,2111087,16799601,46032227,11563816,25005835,4457041,19834657,583515,74457564,0,7668567,0,0
"1611",2020,"PT16",78692275,276292439,855210983,762010276,359969364,31191469,794464855,16842997,308702288,10529867,681396559,90441160,16481721,0,0
"1612",2020,"PT17",26799321,68313171,76798817,118734943,176403874,32092116,172045371,44221727,155476937,456,141917942,10797896,0,0,0
"1613",2020,"PT18",19220709,189498040,168322707,225312285,119406826,18455884,181745585,35295037,163294783,3358359,186908331,9155622,7701680,0,0
"1614",2020,"PT20",37344123,68627052,0,196152442,104969115,7591941,13186770,2961225,169519434,2688,310551527,84591672,6322757,67647059,0
"1615",2020,"PT30",111114474,51671921,0,61580372,37059371,3902277,19795619,53207602,37781439,424458,69532265,47786566,3775789,486335637,0
"1616",2020,"PTZZ",0,0,0,0,33528531,19659841,0,0,7975075,0,0,0,0,0,0
"1617",2020,"RO",116994305,3404729,1085869691,15791634,40264164,356708977,480091598,0,1124480152,221284999,264705000,1149315,203248870,0,0
"1618",2020,"RO11",14243283,169580150,116302473,15931267,3513173,18221631,89154,93271778,65275107,1678320,199393382,379136102,0,0,0
"1619",2020,"RO12",7481944,95042326,18265193,4164997,3634256,14867491,0,12494229,37230720,84720,129889672,917054429,0,0,0
"1620",2020,"RO21",13017277,165742622,33494073,18303725,12460100,21456809,0,41273498,62447218,0,111955920,200855862,0,0,0
"1621",2020,"RO22",27842456,227684941,24387119,7536769,10114986,13791007,1536241,24457593,54951659,3755679,227805413,357830699,0,0,0
"1622",2020,"RO31",10614768,133830080,3743276,10346620,4717089,22377569,1026085,12030648,26464074,2718033,133214599,103482591,0,0,0
"1623",2020,"RO32",25537191,65679583,0,8076377,487131,13532075,106595,216852841,989165,176405,0,435724777,0,0,0
"1624",2020,"RO41",8372267,115054397,7468993,11403303,6921914,12025943,147056,15588104,36108314,1275637,91593659,112959576,0,0,0
"1625",2020,"RO42",11411229,125416322,19967251,5887622,2201157,13904786,33024,23239975,41591731,632555,78293869,1224497513,0,0,0
"1626",2020,"SE",0,192462,496401914,192929725,112905523,52080878,52689079,71320843,16520158,0,9626131,0,0,0,0
"1627",2020,"SE11",0,7335557,41908865,0,0,2262593,0,0,0,3485878,44881,0,0,0,0
"1628",2020,"SE12",0,9803185,0,0,0,3800799,36702632,19204113,0,0,32657057,512531,0,0,0
"1629",2020,"SE21",0,2055817,0,0,0,3546534,22413684,7516700,0,410784,29893831,71433,5401877,0,0
"1630",2020,"SE22",0,7996882,7209621,0,6579484,12460827,52601006,8537188,0,0,34607208,8070244,3606572,0,0
"1631",2020,"SE23",0,2872122,0,0,2646173,3163892,47450521,24296831,0,1e+05,45775996,4162610,0,0,0
"1632",2020,"SE3",0,1478062,0,0,0,0,0,0,0,0,1471643,0,0,0,0
"1633",2020,"SE31",0,4185798,0,0,1395318,7574893,53885436,24567777,0,0,62109075,1027832,55066650,0,0
"1634",2020,"SE32",0,1312627,0,0,1314433,8067385,44299275,7070919,0,0,67911284,50726260,34567646,0,0
"1635",2020,"SE33",0,8007444,0,0,405859,18650038,78029007,12008878,0,0,128606446,49668631,15087228,0,0
"1636",2020,"SI",0,1650063,0,0,447998,0,39963175,3757781,564723,0,259883,693781,0,0,0
"1637",2020,"SI0",3873980,5340529,0,5677429,10863797,64443474,7777918,8635409,7948814,2763632,47139,0,901712,0,0
"1638",2020,"SI03",9388608,130926426,0,95394595,96322954,17741633,219090279,101712505,67729878,16355117,202180213,174835554,74200,0,0
"1639",2020,"SI04",3094394,151022492,0,82808486,79873563,9891963,221348206,79544943,36423071,34241190,136127621,5001127,16084127,0,0
"1640",2020,"SK",0,0,0,0,4687,1425638,2162445,0,0,24081081,0,0,0,0,0
"1641",2020,"SK0",0,0,0,132723183,1173899132,121888894,0,0,329412912,0,0,0,3509600,0,0
"1642",2020,"SK01",468999,28391549,41355824,0,1286600,11180884,44457285,2396627,0,17821814,48828377,124488671,0,0,0
"1643",2020,"SK02",42289010,350338608,171724490,0,6705229,131382860,151031265,145641250,3397168,47521678,104836756,389479043,68730592,0,0
"1644",2020,"SK03",39377284,231220626,129871789,0,4880295,86441669,216106469,139358127,3727827,32350066,91084710,988667901,48487804,0,0
"1645",2020,"SK04",26360873,254303517,121271319,577807,4389409,87970798,148268101,152132476,5015249,33217195,96888812,643321083,48442927,0,0
"1646",2020,"UK",0,9352572,350602368,0,0,110279689,0,0,0,0,0,8451814,0,0,0
"1647",2020,"UKC",3099243,0,133902624,89563800,56465702,2292455,97846446,58378420,1085176,0,180534133,0,256850,0,0
"1648",2020,"UKD",9400097,1901995,268038847,95820325,62452953,2271669,176843131,131920256,0,0,548629225,0,1975716,0,0
"1649",2020,"UKD3",0,50000,0,0,0,0,1038511,0,0,0,0,0,0,0,0
"1650",2020,"UKD7",0,4738509,0,0,0,0,0,0,0,0,0,0,0,0,0
"1651",2020,"UKE",30576796,7973612,154728637,55484501,13130879,3381572,67695474,33930176,5955335,0,82746552,0,39660289,0,0
"1652",2020,"UKE4",0,0,654752,0,0,0,0,0,0,0,0,0,0,0,0
"1653",2020,"UKF",5852136,8790627,151138036,105552336,16779159,4920628,69983749,42432258,0,0,351740623,0,17438980,0,0
"1654",2020,"UKG",0,23441001,163329175,103768910,91245699,8211951,110683691,52118156,0,0,187305944,0,5823192,0,0
"1655",2020,"UKG1",0,0,962511,0,0,0,0,0,0,0,0,0,0,0,0
"1656",2020,"UKH",0,0,56115124,49118802,0,1763635,30159885,38143452,1579424,0,86227371,0,1454342,0,0
"1657",2020,"UKH1",1341029,332837,0,0,0,9321043,3655665,0,0,0,0,0,0,0,0
"1658",2020,"UKH2",0,1106807,0,0,0,0,0,0,0,0,0,0,0,0,0
"1659",2020,"UKH3",2808006,3437736,0,0,0,0,30000,0,0,0,0,0,0,0,0
"1660",2020,"UKI",0,0,374925379,61198443,0,6768341,25967968,107174637,0,0,131450110,0,1831313,0,0
"1661",2020,"UKI3",0,1017228,0,0,0,0,0,0,0,0,0,0,0,0,0
"1662",2020,"UKJ",0,0,113258835,53257145,4143762,1066640,33671343,10557210,0,0,15223201,0,0,0,0
"1663",2020,"UKJ2",0,2332692,0,0,0,0,4960086,0,0,0,0,0,0,0,0
"1664",2020,"UKJ3",0,4777526,0,0,0,0,5763903,0,0,0,0,0,0,0,0
"1665",2020,"UKJ4",2991978,537516,0,0,0,0,36492296,0,0,0,0,0,0,0,0
"1666",2020,"UKK",4674848,10184034,120995926,79647633,0,3815745,117116009,85407812,2390003,0,203741073,45201865,21982729,0,0
