Substance,ISO,Country,NUTS 2,NUTS 2 desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITI1,Toscana,34078.734965737,34951.727684202,35340.369787809,34903.2457241,34691.864259677,36444.854761738,36026.918741327,35665.139784714,35859.271373672,34818.564193936,33778.523610776,33014.525982361,33721.184383724,33420.345406902,32959.926251262,30326.893619137,30787.231697949,29877.901235516,28558.405748628,25535.190401889,25846.604608993,24770.844576464,23038.950622202,21928.910450246,21042.457983694,21953.582905598,21458.576405033,21742.968763369,21831.090074021,21317.805789019,19307.584943678,20653.302308494,20368.887387426
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITI2,Umbria,9060.0344104823,8867.6627369072,8383.5269473782,8042.3101395429,8256.1752105364,8670.0517558174,8533.6605030555,8590.9925372458,8850.3266899443,9179.5900150108,9206.9948936123,9261.1816779629,9031.7050056289,10882.074335726,11047.785412526,10988.122272661,10542.162146689,10434.848754881,11138.267491614,9904.5651472749,9867.8227814537,9763.0882873701,9182.6705774365,8049.3829694613,7586.9428911262,7585.6253483873,7555.7087882118,7510.0623766966,7538.4843143139,7302.9042154413,6639.530143374,6886.5955821384,6859.6133249801
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITI3,Marche,8755.4067469261,8776.5143694362,8821.3772591948,8982.3175082002,8881.3083112741,9247.4458477025,9327.4889033413,9492.2277025212,9877.0820740925,10040.439064369,9518.0403757463,10371.239005439,10407.830906879,10569.432140324,10508.244181323,10662.380116632,10291.79916445,10194.628561562,9931.4481281716,9426.8416932339,9511.6529891519,9296.7584170235,8740.5532119204,7452.1685869459,7405.2782972728,7540.0686310572,7587.0520318463,7738.043533796,7761.9228234206,7577.2540342274,6839.32861512,7332.5328971332,7314.0384586996
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITI4,Lazio,30239.917028923,31547.475854224,30815.594340541,30391.898139359,28979.770131982,30795.682536856,31130.898759577,37413.222310279,40061.178080489,44430.892070419,52918.625250272,50899.73157802,48442.853312969,46471.942670175,47582.660649702,48618.146259811,45741.094780299,44464.373275815,42884.987295949,42412.590564408,46998.69152705,46198.889938668,45663.041350645,42984.060882584,39949.41204342,41399.863952398,40615.780097905,41044.266700401,40320.676145755,38372.558364912,34839.564445732,37721.18937177,38352.988569191
GWP_100_AR5_GHG,LTU,Lithuania,LT,,170.48715102631,176.82518627034,107.57721357573,90.314395600812,81.844297402544,82.787368816803,102.1225547115,103.86983134741,107.32459131676,91.589106061962,91.844588234519,99.349693821764,105.54790390763,98.504381632871,113.25478583387,111.39319818349,114.47651509052,115.39578061099,116.68619950082,89.943710987909,91.902230234029,88.090995589172,87.606239387738,84.141309674475,85.722368862746,84.931436845021,81.315639109639,87.250269427978,85.349394048922,84.67300950958,76.135427626463,73.538181200078,70.745783852506
GWP_100_AR5_GHG,LTU,Lithuania,LT01,Sostinės regionas,14227.272233881,15076.910002771,9405.6700366893,7395.9002662262,7297.585549105,6667.2509443928,6997.2072947845,6471.6123344432,6876.7331575794,5883.4320713664,4917.6679628642,5037.8696928613,4947.9654786903,4826.7194960101,4880.4244340463,5050.1429806714,5018.300176392,4878.2437086813,5056.4013430899,4952.6478108553,5608.3651062294,4955.3384721855,5040.4941306687,4510.6530513722,4135.1316193894,4048.0496821059,3875.4296511268,3636.0554353772,3641.0160893554,3489.5354284073,3830.1443284614,3812.2661521467,3556.3033107446
GWP_100_AR5_GHG,LTU,Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,32233.678972579,32983.091394373,21569.660936044,17188.636437659,15675.010001235,15124.009286359,15286.436145373,15381.100757887,15931.309759455,14070.010169653,13441.107805554,13995.579728081,14580.095349597,14794.503951952,15623.23287532,16514.78070171,16867.89488592,19158.452317262,19686.021120053,16762.276861568,17061.212620455,18574.484052862,18815.366671916,17836.798651225,18278.66260864,19140.965618753,18734.099913846,19318.968008429,19058.350017532,19388.708726257,18804.977672608,18352.899608212,17219.80971317
GWP_100_AR5_GHG,LUX,Luxembourg,LU,,61.320818695021,68.983662274797,71.980437068711,69.657797140766,66.490915080258,55.303453244919,55.754494039088,54.451147449697,52.014469452899,53.979042911721,53.006354735063,55.070448767655,58.4735798925,61.164275872665,69.087499747008,69.870937913065,64.602346066963,59.236972513698,56.870363752496,51.275814202124,51.394999454421,49.752551388913,46.983389797622,43.902695381709,40.000697129459,34.835132984211,32.1343737987,31.059834529204,30.469593195097,28.865261631637,22.234291529731,22.196870306696,18.631007577027
GWP_100_AR5_GHG,LUX,Luxembourg,LU00,Luxembourg,12608.442786074,13077.294253801,12741.755464926,13017.267982749,12153.677157742,9929.9708615564,9941.6759494423,9425.6681305472,8723.5467293575,9121.1341377435,9756.2288188951,10285.495721582,10965.926970599,11367.780193256,12783.908917643,13002.287614418,12814.279891175,12235.727645454,12116.210782225,11515.524208877,12159.977377301,12004.039676165,11760.842130539,11230.920813738,10738.9737794,10208.140729893,9962.1720041076,10116.599924799,10414.576975701,10593.096627239,8958.5331670234,9507.5132974147,8457.0096476658
GWP_100_AR5_GHG,LVA,Latvia,LV,,279.8159526094,173.81684457232,132.13420194912,116.46751757404,113.04037087096,94.170484003769,103.59502017467,82.579926115753,82.18107197143,73.869128080825,63.568838751368,67.942598602392,66.723950211921,67.816330615403,67.656737255037,65.241345469892,68.233784005224,69.850894997995,69.666643968453,68.465889766085,71.377398769863,67.09496289634,67.417942828416,78.808711140379,66.017772087665,57.893794162824,58.742695919608,65.497092143124,66.620549705266,51.015723621686,50.014220523735,50.036772825007,49.594846993694
GWP_100_AR5_GHG,LVA,Latvia,LV00,Latvija,26986.709701979,25217.644689893,21157.095775389,17898.060991487,14777.23571571,12872.817055088,12847.040476062,12302.887471988,11748.241749168,11046.971360234,10166.144367086,10783.791497872,10836.884699202,11165.086498576,11376.723044584,11677.11483602,12369.999898129,12881.249477472,12226.482063424,11484.306924647,12555.201735088,12038.169837759,12007.826718278,11777.754790949,11616.32655943,11894.072410216,11907.244972819,11748.132681741,12306.525093755,12171.654382768,11591.325770077,11578.082349168,11058.16549074
GWP_100_AR5_GHG,MLT,Malta,MT,,12.451237459983,12.223121144737,12.395385935028,15.483297977463,14.48273983501,16.332357277366,14.944973727974,17.004305547489,16.428002171875,16.053530638835,13.649303056091,15.541430143946,13.944709853698,15.513419490091,15.951428885688,45.00620751079,48.055830866492,51.173812654654,50.304696914791,45.633324737393,68.971918982577,68.94884117103,62.690304176095,51.164295707243,47.923487816302,50.757005873594,45.969299033367,50.779114443918,49.277606956149,63.191412682111,48.500565735262,45.45383975175,50.479669961408
GWP_100_AR5_GHG,MLT,Malta,MT00,Malta,2477.3848415812,2379.7556393433,2348.3390922723,2992.2935175985,2697.5857609622,2566.5474949719,2515.7824423381,2669.0351020693,2574.8668446766,2617.7543705352,2343.3656614158,2720.2235943111,2546.5703398186,2846.281711085,2845.8889969248,2876.8847061945,2942.6682300496,3027.013330863,3059.666487938,2873.632247448,2945.5549937092,2975.9743469344,3063.2919305276,2743.4795056775,2747.7683742893,2071.7006351577,1786.4839527108,1962.8857067873,1980.9391993419,2072.3804889556,2038.5013315619,2090.029514519,2127.6887753893
GWP_100_AR5_GHG,MTQ,Martinique,FRY2,Martinique,899.19488157106,816.16088351758,847.77433427245,993.82846523284,981.97356914068,979.52356631266,970.8111153272,985.40568464877,1001.1526856167,978.0280710787,825.97802400546,845.87840070487,859.9780263287,872.08856988674,871.47744663745,858.85159262628,908.91493638788,957.3922364021,968.0923740326,1042.0329910809,1108.6251730036,1143.8634000115,1154.0667563695,1162.4207588734,1196.9841149378,1057.2428225402,1065.7969314499,1031.4847023765,1028.851734534,1020.3730659915,888.95239330057,1024.2905478324,1053.0181887451
GWP_100_AR5_GHG,MTQ,Martinique,MQ,,19.852293870155,17.566359640447,18.131446825304,25.846868572656,24.03750285268,24.142017707778,24.070225410176,23.632036589131,19.565560168662,19.864505810338,15.44101159759,14.796817207207,15.140986517404,15.919570334198,15.807284000278,16.174279292819,17.848648265779,20.009109993269,21.784771593056,23.378273699638,26.120792595652,27.041301763033,27.35156222651,27.617072537318,28.508471724121,24.385167323502,24.590207801212,23.60591491364,23.669601939425,23.53943389671,19.763189722312,23.535169013409,25.367985254108
GWP_100_AR5_GHG,MYT,Mayotte,FRY5,Mayotte,13.195508536282,13.948648455604,14.748549763939,15.571888009612,16.396534619434,17.20722189166,18.001436786626,18.780543603225,19.546316092009,20.313779416795,21.086633810165,23.038132725942,23.884281577578,24.709435459237,25.558235485291,26.427362687276,27.328947325046,28.21892689433,29.153011480991,30.132324170736,31.121450036247,32.08866889088,33.018449841007,33.943105677675,34.871677159571,35.81740060272,36.778840359156,37.748743103379,38.717184176495,39.708311514246,40.707188852357,41.706332932323,42.717316977229
GWP_100_AR5_GHG,MYT,Mayotte,YT,,,,,,,,,,,,,,,,,,,3.603567595908E-05,0.00014414270383632,0.00081080270907928,0.0014954805523018,,,,,,,,,,,,
GWP_100_AR5_GHG,NLD,Netherlands,NL,,8786.5880934362,9488.5586962727,9462.1748194436,9602.2845151635,9349.1867732463,9255.3085672829,9869.5047080017,8339.813048395,7984.4897811489,7404.5843538759,7160.523780911,7457.9656642806,7326.6171473443,7005.2485020346,7797.7459446173,7348.0807783523,7244.2851153168,7204.08503339,7904.6909738721,7240.2613478419,8218.8538210976,7741.1024309074,7536.9323847166,8102.8421345524,6927.8808340484,5764.9070278182,4754.0788742248,4889.8121394522,4315.7798265899,3826.1797749758,2891.726511073,2737.0206089411,2484.9993703405
GWP_100_AR5_GHG,NLD,Netherlands,NL11,Groningen,16139.11543523,17119.553842859,17443.207468691,17071.965911357,17265.83429953,23361.801254922,26739.13447084,26934.538183175,26702.563501569,25967.246775583,25619.87745459,26142.042539474,26522.996322056,26772.527135688,25702.954506458,25027.512440473,23242.818183229,24346.991600026,24632.276964706,24053.09343322,23164.075079835,21600.994098119,19565.575158784,21202.19663392,20798.605121296,27086.763006656,27738.453207388,27140.944328003,26724.86347148,24948.14916227,23302.160395418,23662.498709578,22274.500276167
GWP_100_AR5_GHG,NLD,Netherlands,NL12,Friesland (NL),6659.8818277845,6949.8654371445,6943.5682669229,7031.396309575,6874.2052072003,6944.2985000449,7334.5432883146,6862.3499257415,6789.2443555114,6568.3077000261,6471.6539381583,6449.4496703022,6326.4604912906,6381.2748471062,6421.1750670047,6291.8579461905,6197.8242812203,6035.4957393301,6257.6894837537,6140.2266040661,6553.0165288722,6066.2676404947,6087.2838729729,5872.6576367237,5446.336092839,5549.626642929,6349.3285202832,5590.847289453,5532.0408966091,6887.867447699,6515.9943067552,6393.5716644019,5993.7959138712
GWP_100_AR5_GHG,NLD,Netherlands,NL13,Drenthe,7789.5928704537,8014.9771766246,7918.9971170935,7977.9886023092,8148.6469129174,7719.9905655624,8005.7075983171,7669.8709636212,7274.347940081,7074.9126626769,6941.3446245488,5956.5261809349,5872.7423352629,5892.4569783675,5888.6592545585,5784.9887628416,5670.8656978486,5578.8770349407,5677.6571245414,5501.7998885388,6211.2949571694,5732.2517112094,5540.0351451825,5475.5608683093,5063.9821505554,5155.0624341409,5272.8830093804,5275.7861946673,5223.5919483336,5165.6861555053,4861.2991651566,4788.6263383459,4545.9233225919
GWP_100_AR5_GHG,NLD,Netherlands,NL21,Overijssel,10234.549426483,10663.118440209,10680.389888047,10785.905135639,10522.312605439,10270.040658179,10765.452865479,10105.19383035,10098.396921697,9729.1219751182,9560.9841828483,9550.5821221208,9371.7787965197,9448.0714432418,9446.2779434404,9243.1211688066,9095.9791725356,8868.5235357473,9168.8736500094,9003.2620645157,9516.8088218274,8828.1380008209,8883.8269256331,8845.4360776224,8129.5435731581,8351.9290684733,8623.9817616631,8462.1095327215,8336.3075972121,8187.1458146688,7760.0791327839,7641.5882820357,7189.3675446094
GWP_100_AR5_GHG,NLD,Netherlands,NL22,Gelderland,22837.877262671,23100.731875091,23035.646881401,24866.980608427,24093.853971158,23361.427195591,24024.384876205,22636.505954593,22647.925210234,21323.568835014,21252.421245038,21412.841742365,21165.856536174,21254.575683465,21095.112934289,20442.169076318,20071.32007506,19742.580439451,19893.806844199,19590.206525677,20232.471474367,18759.686826933,19109.516323254,19037.91368142,18196.246217701,17987.617705353,15391.526858659,15356.315899444,15201.532708839,14843.856664076,13992.289767506,13794.506511297,12933.352699386
GWP_100_AR5_GHG,NLD,Netherlands,NL23,Flevoland,4966.4700609566,5121.367384233,5189.6917621233,6177.288121763,6017.4640446059,5328.5231462977,5421.8540145992,5157.6676877974,5276.0026556682,5049.7146822394,4933.54050146,4935.5339681358,4870.5871323349,4959.0161049893,4929.9378960495,4806.8442740919,4702.4347789198,4619.7351380094,4731.6269458451,4606.227383833,7699.4829807178,6877.5617528553,5978.3726305611,5729.8701146652,5407.5711329969,5328.7896908898,5533.3631064347,5579.9964250474,5566.6454199139,5635.1264302294,5334.0819513947,5232.0274182625,4893.1330325049
GWP_100_AR5_GHG,NLD,Netherlands,NL31,Utrecht,9638.7856863625,10144.292385336,10233.425401339,10224.505112127,9852.0247626293,10364.452891597,10399.521425104,9708.9268486828,9579.5479586294,9056.0379635613,8902.4977300842,9088.5625490931,9030.5601803309,9129.1149795696,9002.9046734278,8717.7654619445,8402.4388101527,8278.8903981003,8443.6429365315,8284.8615177182,8497.4982306348,7589.6911869483,7253.537455109,7201.4025847764,6419.7793881271,6493.7536949245,6686.3342091201,6733.5259836609,6758.6834986441,6671.9602780425,6244.3658384028,6142.3136053614,5660.6474670626
GWP_100_AR5_GHG,NLD,Netherlands,NL32,Noord-Holland,32723.803166752,32059.705000735,31746.874404515,32371.258203505,31771.225790449,36868.947180912,38072.177977394,35836.897782866,34836.053777843,33474.127338642,33114.321513517,33478.558868095,33801.038753351,35710.49778686,35537.080843035,34788.908811725,37038.767992524,36020.686216883,29376.445470871,28345.066540508,29809.561468932,27880.064612823,30094.527169963,30255.732823389,29082.445703418,28721.615063992,30330.188672124,30347.694877047,30322.280457936,28870.567296832,25559.583195948,26415.203861442,24680.377139307
GWP_100_AR5_GHG,NLD,Netherlands,NL33,Zuid-Holland,45682.939718794,46851.712227244,46646.181743675,46503.491943839,45752.938145003,42735.10970845,45213.810594297,43759.51309183,43407.381538323,40243.088931278,40439.252687663,40783.126454489,40348.68003586,40863.985487682,44671.371995613,43450.36260868,41824.858413412,42459.679621021,42841.866500665,41299.06042697,42746.235260182,42176.795993684,39898.559504844,38364.016628705,37606.205658348,40690.113049725,46767.341938444,44188.797604253,39891.356103062,37816.325876321,32889.07015043,34385.11135162,32426.742348891
GWP_100_AR5_GHG,NLD,Netherlands,NL34,Zeeland,14902.808914411,14707.376262661,13876.235022956,13622.881612868,13750.627865996,13390.039632879,14146.396775989,13551.065166518,15487.965563728,14838.240105528,14882.793003737,13023.80655288,12992.918006118,12604.487160839,12715.118472092,12228.869037748,11919.867956177,12282.45980007,12313.592550743,11879.444268149,14756.406405521,13735.65444965,13060.420812446,12728.174514006,12414.647688586,12345.428132203,10465.862715798,10739.823789929,10487.810328898,10748.618481377,10122.759346728,9859.4730409348,9358.739891285
GWP_100_AR5_GHG,NLD,Netherlands,NL41,Noord-Brabant,30883.657885937,31750.884265569,31869.238810436,32617.012678092,36683.091879386,34419.08623501,35048.456647086,35089.454707122,35363.33612398,33065.084199622,33089.956660574,33450.90518819,33080.989462532,33204.333508039,32802.538299356,31601.740485154,30863.460009552,30776.912479399,30778.381126481,30404.783577412,30880.347186201,28667.672974562,29951.405230191,29863.933317033,29272.624076962,28391.559457727,25684.563833312,25156.354308852,25091.815550405,23871.547096348,21856.277942804,22212.280310811,20962.319082432
GWP_100_AR5_GHG,NLD,Netherlands,NL42,Limburg (NL),17096.324137527,18201.07612908,17942.72207682,17709.720921131,18047.067021238,17206.360268002,17993.367909139,17101.145568304,17067.028003783,17722.05184578,17398.29465011,17153.3767534,16905.049397,16766.757445338,17131.620713503,16399.266212021,16156.128285979,16241.749504543,16333.692124787,15702.470186809,16111.224308606,15225.75564623,17617.751296015,16988.75904822,16247.037372064,16515.61272429,16817.817120798,16807.312880898,16369.917048164,16195.263686663,15552.105813491,15432.932813565,14443.505153283
GWP_100_AR5_GHG,POL,Poland,PL,,2019.3365851017,1954.0605000421,1897.9082919984,1912.1415530134,1828.2008119719,1861.8136425209,1933.2365024308,1797.8958889751,1759.0302791096,1717.9141904809,1828.2002657194,1903.0476156522,1843.5123657263,1917.9436805282,2061.8176695061,1990.6698971008,1965.2951606555,1897.1911440334,1872.4306259328,1765.1241867697,1815.6073217547,1762.2507784757,1811.8706860102,1125.0831966984,1082.218294457,1743.766378233,2967.1871554267,3069.8306497051,2363.7586730313,2685.2546028554,2390.4785498085,2305.8221911646,1492.6391296287
GWP_100_AR5_GHG,POL,Poland,PL21,Małopolskie,29848.354028736,29271.743894511,28461.288185303,29319.654655461,28917.85073805,30433.260229981,30885.026287814,30320.048543276,26987.242506802,25808.354728093,24755.372197158,24117.355904114,24997.050163194,25401.644714728,25851.145589406,25320.891677663,26036.809644989,26080.736964894,24664.210534085,23079.800643447,23704.541253856,23159.376084629,23089.70141592,22905.090054546,22012.09979976,22066.161049355,22213.974396034,22377.693680404,22177.362789053,20640.516516692,19511.250473679,18962.389709658,18913.075033089
GWP_100_AR5_GHG,POL,Poland,PL22,Śląskie,127574.78693029,121237.89389994,116561.54108134,112820.8496141,112305.14578703,112634.87730948,111893.74205322,109932.5285244,96521.882601833,91184.162410628,87055.057857898,84470.092672668,81408.007725999,83355.750832883,82570.00705834,79461.855901299,80620.655272536,79105.345634753,73597.69649913,68862.965533711,71901.869271068,70877.254801641,70936.571114731,69631.940661167,65376.488612474,65817.904105501,66291.442734033,65311.348750386,65343.447828468,59565.432598653,57592.784058344,67316.951403118,63187.39056428
GWP_100_AR5_GHG,POL,Poland,PL41,Wielkopolskie,33900.843786046,34276.118394408,33255.862546806,34181.01071124,33562.915609616,34272.875247041,35618.893994535,34870.344296362,33336.816253939,32674.582555907,31050.433575749,30917.940540621,30718.054867846,31223.726421109,31271.579695218,31741.022986885,32904.220705728,32801.108813367,34888.06078177,33649.068409912,35447.489426099,34726.680857932,34260.777717608,34466.306992078,33310.730558954,33283.554784959,34037.503565105,34766.099509278,31976.441508499,30131.763226166,28326.992515611,28638.966086773,28656.288352022
GWP_100_AR5_GHG,POL,Poland,PL42,Zachodniopomorskie,29911.756035401,29292.288003979,28072.767777265,27065.628645248,26159.184456855,25719.198810264,26473.335333405,25938.357015704,24071.645012892,23532.200319651,22841.381302839,22880.95490194,22419.987220146,23109.403879488,23074.678024581,23429.734342457,24244.343747611,23883.05491768,23284.109345221,22073.064979224,23062.967825688,22582.140143676,22273.554664678,21290.47217404,20777.418956845,20016.682673686,20232.475728456,20617.133461143,20799.898882059,19652.931970556,18727.211467618,18744.088511426,18802.22733514
GWP_100_AR5_GHG,POL,Poland,PL43,Lubuskie,6169.0390944784,6235.1700331457,6170.1128389945,6542.615328349,6459.4595136814,6828.9007821055,7516.7776099978,7523.1379708941,7203.5114547405,7486.672036506,6562.9044940106,6683.7941584732,6405.3896378553,6512.8453634542,7410.3414036461,7607.8902174326,7849.1706350787,7892.3843135566,8742.951290626,8454.9487759992,9112.449847961,9053.4708737993,8825.3169993401,9797.9296020056,9614.5190130697,9205.4478799305,9195.8638651188,9340.1591148012,9168.5031004366,8790.8571920893,8687.7845582252,8904.1804775118,9480.2576301022
GWP_100_AR5_GHG,POL,Poland,PL51,Dolnośląskie,41505.153948685,41121.080596365,39770.585629046,38052.984266082,37420.234200137,34381.493818048,35463.478591127,34223.865108622,32134.494413088,31440.104460495,30446.910134061,30423.712472355,29727.277293293,30714.22205551,29450.905606721,29704.749434397,31112.404572566,30709.353357941,29724.350782832,28663.853319155,29947.427496004,28346.764247074,28392.292441895,27325.60528344,25706.85120445,26070.510200812,27565.936893587,27960.526209221,27907.650101099,26228.975065579,25326.794663991,30318.794374719,30131.699066417
GWP_100_AR5_GHG,POL,Poland,PL52,Opolskie,15197.68200503,14118.51036302,13788.397232819,16491.308273573,18410.205140799,20566.248662338,23057.328568358,25127.427276991,23097.080052732,22571.284250468,22202.414028924,21572.255328595,20797.166728693,21446.926883528,21193.806687924,21357.358543178,22277.11846798,22640.38307764,22034.072573578,20538.442565021,21962.008668491,21750.074006952,21229.850115901,21057.443711292,20835.581618448,19944.105493474,20067.883123657,20947.548383669,21142.139563893,26946.539788108,25296.5232078,25902.958584301,25826.584595866
GWP_100_AR5_GHG,POL,Poland,PL61,Kujawsko-pomorskie,22479.542197368,21938.816001565,21487.692113581,20707.60604369,20196.348065123,19465.535741372,20035.696346334,19673.897342279,18012.27549063,17556.672686423,16640.349997438,16264.62755775,16178.343620301,16559.000979552,16615.578786814,16960.705892283,17813.456820357,18084.025476177,17783.957783197,17503.305696239,18554.52841058,18126.504965127,18445.040566828,18153.770306333,17994.318945604,17808.676250898,18663.53602217,22393.820554969,21744.967770164,21327.078140281,20556.195344874,21443.113895789,21064.717538232
GWP_100_AR5_GHG,POL,Poland,PL62,Warmińsko-mazurskie,6686.4169283213,6831.4385504833,6775.9402923306,7062.7207168511,6755.0046036219,6862.1154996543,7240.5375873675,7233.7788652541,6653.690286589,6686.9342840675,6176.9844640422,6159.0217075477,6231.3358526099,6471.0146116288,6639.4037744808,7011.3148259594,7340.6323226702,7384.9967188339,7511.9404872117,7459.5830649748,7908.4951565439,7683.2207956509,7689.3346131075,7429.8471569449,7290.7310691121,7365.4360391753,7794.1040445278,8315.3198410278,8267.5159829372,8073.4417040857,7975.5564215773,8296.5818165251,8387.4102955121
GWP_100_AR5_GHG,POL,Poland,PL63,Pomorskie,15371.887003423,15266.370086302,14967.330328524,14516.920008711,14220.649599035,13870.407547957,14459.002280239,14028.997716948,12895.671649501,12678.611989244,11841.593691877,11844.226319318,11918.957572329,12247.646565983,12290.865935015,12469.121689604,13101.059203009,12989.59750389,12886.176542714,12676.381327894,13882.995135093,13862.416460362,13694.190555814,13088.179786807,12783.275638615,12768.116113625,13255.092397524,13678.804146231,13653.431801817,13256.882121739,12935.470950616,13856.606134907,13715.525781438
GWP_100_AR5_GHG,POL,Poland,PL71,Łódzkie,48342.378843462,48096.097576185,47464.961938574,47148.589887507,45687.322997134,45243.477879223,46645.206426827,45178.402404772,42539.404715906,41599.9921858,40239.136912119,40126.687668841,38943.493215663,39984.37728634,40171.981713967,40520.661949379,42059.568357606,41642.047521968,40342.046700651,38664.49748818,40620.993806316,44289.046807534,43428.674013461,44060.384935978,42070.629632306,42306.792390503,42937.695282995,43267.31611405,43138.972858285,38821.097578979,34812.080466688,41618.447309802,41732.658355422
GWP_100_AR5_GHG,POL,Poland,PL72,Świętokrzyskie,25960.915117446,25440.702076046,24785.210097958,24379.217976151,24523.907075781,23905.08642511,24453.812361904,23971.600015237,22290.538700295,21518.121361509,20827.518934751,20152.691309601,19462.484483383,20060.423955121,20425.970265408,20380.188315329,21364.134408078,21901.522201382,21055.756096177,19577.779512685,20492.763271213,20765.420783034,18928.27774155,18775.896895229,18124.501947189,18433.238044535,19081.588737915,19829.876290456,20276.981764537,18876.514292866,17907.452709518,20313.251392691,20291.576883412
GWP_100_AR5_GHG,POL,Poland,PL81,Lubelskie,29200.196067653,28385.338162348,27452.563618919,26706.68327025,25988.083693245,26747.404065994,26970.837982468,26390.297380559,22978.384128721,22173.175431922,21218.706279565,20660.83255609,20985.89938223,21076.068472754,20911.533497995,21414.178982473,22002.685759642,21756.983304839,22193.282381246,21236.424931958,22628.429098823,22451.724226604,22335.436921679,21689.60954438,21347.211517247,21448.486251228,22122.276386997,22071.286393648,21698.835836326,21363.865051832,20757.895224875,21805.871175626,21455.467354353
GWP_100_AR5_GHG,POL,Poland,PL82,Podkarpackie,9788.7278105671,10299.797517987,10331.674548394,10991.949788366,10765.773381634,11160.810254004,11791.036099806,11528.566982248,10561.365121828,10546.116807186,10687.067294239,10925.471447642,10369.334696861,11031.522924394,11123.87856621,11447.733198776,11871.089270087,11836.605088885,12562.19218283,12191.085278035,12545.553312231,12308.660014053,12134.007750882,11467.889096416,11038.386981472,11879.377130403,12070.166828537,11915.79132186,11754.147904383,11029.313263323,11920.1090541,12439.465902646,12238.641790587
GWP_100_AR5_GHG,POL,Poland,PL84,Podlaskie,10950.487374378,11124.059886637,10773.562715823,9775.8990070132,9331.1798795698,7960.6138098353,8170.5373343705,7997.9105945238,7373.4031820904,7354.080186769,6793.2895607022,6815.7814590179,6854.5692251288,7136.47257059,7154.0990262291,7316.969603661,7766.1931683569,7628.6946190244,7490.7221342167,7419.5943040036,7847.4094290376,7620.5320523598,7620.5758358434,7079.3896847241,6932.2846134003,6940.1829426743,7368.1825694925,7802.4256943752,7870.3855304789,7689.8413681532,7538.7299989846,8001.1221957884,8036.7473071238
GWP_100_AR5_GHG,POL,Poland,PL91,Warszawski stołeczny,16214.376452361,16423.588337516,16114.239230529,16866.690388641,16221.450318299,16729.799873319,17425.541441237,16896.872896881,15689.032214795,15346.539675478,14526.929886263,14474.928316371,14419.332304748,14718.025629815,14903.283594918,15023.675811552,15809.931027392,15687.927683744,15562.715273401,15560.043048819,16516.940197481,15903.655672325,15721.986289336,15731.433264729,15106.170757574,15157.061333506,15641.814436356,15994.382418583,16048.131773547,14758.066416993,14101.923637695,12186.138702224,11856.019225405
GWP_100_AR5_GHG,POL,Poland,PL92,Mazowiecki regionalny,43491.293070752,42386.956658377,41415.127997445,40867.916567325,39719.420644369,40962.016702021,42748.162799891,41402.85779207,39667.188875062,38569.195556729,37520.130575525,37719.790154952,37192.456129926,38029.48230109,38288.773581277,38870.61600805,40124.680547885,40257.38561594,39625.219287945,38312.901689344,40149.918109689,39578.620087137,39091.505278985,38682.112999786,37062.431191954,37735.631744957,38533.939375089,44143.525411336,45783.545192066,42529.008784782,39969.621150963,45882.148832107,45554.877723847
GWP_100_AR5_GHG,PRT,Portugal,PT,,684.812657759,632.14310822921,668.13239104864,664.83560799256,709.30880312235,746.46963868844,719.03417850101,725.16105811894,802.56352856689,806.37103351718,851.17926953218,853.07010571948,1007.4300902907,899.45068389731,772.85192507969,784.37698327458,733.0788736932,1089.4424036511,1086.4621522415,1245.1486995997,1061.3288513082,967.02551362311,957.24650869825,979.15119831712,829.39955382847,890.12145536995,987.45006215808,1076.9606095412,1058.7219262903,967.67068061359,667.05132787149,716.29239427802,908.10801295056
GWP_100_AR5_GHG,PRT,Portugal,PT11,Norte,12198.035179583,12451.023524681,13642.633594193,13089.028874748,13308.677200021,13907.766680791,13655.866213819,14185.704423883,16339.390572826,19201.841184651,18406.003798784,18129.638187519,19325.338626658,17211.980121532,17524.171030623,18685.518497307,16720.159404628,16830.855032659,16491.885641823,15580.034496722,15237.973262974,14494.448192444,13111.565952278,12768.52720741,13289.843687853,13205.091009781,13375.911599165,14315.493871834,13891.479795122,14301.342336923,13532.266350139,13554.863382251,14103.823853667
